state_abbreviation,PUMA,Citizens,PopPerSqMile,SimpleAge,Sex,CollegeGrad,Race5,AvgIncome
GA,3003,5493,1455.2,Under,Female,NonGrad,R5_Black,30311
GA,3003,456,1455.2,Under,Female,NonGrad,R5_Latinx,21782
GA,3003,324,1455.2,Under,Female,NonGrad,R5_Asian,27580
GA,3003,3925,1455.2,Under,Female,NonGrad,R5_WhiteNonLatinx,10968
GA,3003,945,1455.2,Under,Female,Grad,R5_Other,24756
GA,3003,4218,1455.2,Under,Female,Grad,R5_Black,37722
GA,3003,907,1455.2,Under,Female,Grad,R5_Latinx,43447
GA,3003,522,1455.2,Under,Female,Grad,R5_Asian,61057
GA,3003,5211,1455.2,Under,Female,Grad,R5_WhiteNonLatinx,37623
GA,3003,502,1455.2,Under,Male,NonGrad,R5_Other,40430
GA,3003,5372,1455.2,Under,Male,NonGrad,R5_Black,25061
GA,3003,1258,1455.2,Under,Male,NonGrad,R5_Latinx,78098
GA,3003,622,1455.2,Under,Male,NonGrad,R5_Asian,35640
GA,3003,5541,1455.2,Under,Male,NonGrad,R5_WhiteNonLatinx,34280
GA,3003,812,1455.2,Under,Male,Grad,R5_Other,23972
GA,3003,3214,1455.2,Under,Male,Grad,R5_Black,47224
GA,3003,559,1455.2,Under,Male,Grad,R5_Latinx,36037
GA,3003,166,1455.2,Under,Male,Grad,R5_Asian,500
GA,3003,4225,1455.2,Under,Male,Grad,R5_WhiteNonLatinx,64416
GA,3003,463,1455.2,EqualOrOver,Female,NonGrad,R5_Other,10916
GA,3003,4282,1455.2,EqualOrOver,Female,NonGrad,R5_Black,35284
GA,3003,701,1455.2,EqualOrOver,Female,NonGrad,R5_Latinx,35244
GA,3003,327,1455.2,EqualOrOver,Female,NonGrad,R5_Asian,2781
GA,3003,10179,1455.2,EqualOrOver,Female,NonGrad,R5_WhiteNonLatinx,31333
GA,3003,106,1455.2,EqualOrOver,Female,Grad,R5_Other,0
GA,3003,6318,1455.2,EqualOrOver,Female,Grad,R5_Black,72056
GA,3003,347,1455.2,EqualOrOver,Female,Grad,R5_Latinx,59523
GA,3003,312,1455.2,EqualOrOver,Female,Grad,R5_Asian,67635
GA,3003,6049,1455.2,EqualOrOver,Female,Grad,R5_WhiteNonLatinx,69653
GA,3003,325,1455.2,EqualOrOver,Male,NonGrad,R5_Other,21468
GA,3003,4598,1455.2,EqualOrOver,Male,NonGrad,R5_Black,46875
GA,3003,226,1455.2,EqualOrOver,Male,NonGrad,R5_Latinx,120984
GA,3003,296,1455.2,EqualOrOver,Male,NonGrad,R5_Asian,31459
GA,3003,7292,1455.2,EqualOrOver,Male,NonGrad,R5_WhiteNonLatinx,75665
GA,3003,232,1455.2,EqualOrOver,Male,Grad,R5_Other,16427
GA,3003,3360,1455.2,EqualOrOver,Male,Grad,R5_Black,62211
GA,3003,167,1455.2,EqualOrOver,Male,Grad,R5_Latinx,111970
GA,3003,79,1455.2,EqualOrOver,Male,Grad,R5_Asian,150000
GA,3003,7355,1455.2,EqualOrOver,Male,Grad,R5_WhiteNonLatinx,114441
GA,3004,2271,2595.6,Under,Female,NonGrad,R5_Other,14975
GA,3004,7971,2595.6,Under,Female,NonGrad,R5_Black,27880
GA,3004,834,2595.6,Under,Female,NonGrad,R5_Latinx,17676
GA,3004,579,2595.6,Under,Female,NonGrad,R5_Asian,14542
GA,3004,3401,2595.6,Under,Female,NonGrad,R5_WhiteNonLatinx,25075
GA,3004,1222,2595.6,Under,Female,Grad,R5_Other,20080
GA,3004,8636,2595.6,Under,Female,Grad,R5_Black,44444
GA,3004,1191,2595.6,Under,Female,Grad,R5_Latinx,31220
GA,3004,1272,2595.6,Under,Female,Grad,R5_Asian,40383
GA,3004,9135,2595.6,Under,Female,Grad,R5_WhiteNonLatinx,57646
GA,3004,1144,2595.6,Under,Male,NonGrad,R5_Other,27506
GA,3004,10105,2595.6,Under,Male,NonGrad,R5_Black,28545
GA,3004,1415,2595.6,Under,Male,NonGrad,R5_Latinx,35407
GA,3004,1178,2595.6,Under,Male,NonGrad,R5_Asian,46253
GA,3004,4838,2595.6,Under,Male,NonGrad,R5_WhiteNonLatinx,33445
GA,3004,1100,2595.6,Under,Male,Grad,R5_Other,92819
GA,3004,4484,2595.6,Under,Male,Grad,R5_Black,62931
GA,3004,676,2595.6,Under,Male,Grad,R5_Latinx,66221
GA,3004,1653,2595.6,Under,Male,Grad,R5_Asian,150593
GA,3004,7074,2595.6,Under,Male,Grad,R5_WhiteNonLatinx,88351
GA,3004,411,2595.6,EqualOrOver,Female,NonGrad,R5_Other,28420
GA,3004,5122,2595.6,EqualOrOver,Female,NonGrad,R5_Black,25452
GA,3004,91,2595.6,EqualOrOver,Female,NonGrad,R5_Latinx,8061
GA,3004,624,2595.6,EqualOrOver,Female,NonGrad,R5_Asian,26381
GA,3004,9026,2595.6,EqualOrOver,Female,NonGrad,R5_WhiteNonLatinx,37177
GA,3004,156,2595.6,EqualOrOver,Female,Grad,R5_Other,64725
GA,3004,6526,2595.6,EqualOrOver,Female,Grad,R5_Black,72650
GA,3004,619,2595.6,EqualOrOver,Female,Grad,R5_Latinx,36846
GA,3004,1178,2595.6,EqualOrOver,Female,Grad,R5_Asian,61650
GA,3004,6527,2595.6,EqualOrOver,Female,Grad,R5_WhiteNonLatinx,69647
GA,3004,542,2595.6,EqualOrOver,Male,NonGrad,R5_Other,29758
GA,3004,5250,2595.6,EqualOrOver,Male,NonGrad,R5_Black,49755
GA,3004,231,2595.6,EqualOrOver,Male,NonGrad,R5_Latinx,29358
GA,3004,330,2595.6,EqualOrOver,Male,NonGrad,R5_Asian,37122
GA,3004,6950,2595.6,EqualOrOver,Male,NonGrad,R5_WhiteNonLatinx,55960
GA,3004,384,2595.6,EqualOrOver,Male,Grad,R5_Other,190685
GA,3004,3284,2595.6,EqualOrOver,Male,Grad,R5_Black,154005
GA,3004,421,2595.6,EqualOrOver,Male,Grad,R5_Latinx,200023
GA,3004,523,2595.6,EqualOrOver,Male,Grad,R5_Asian,45488
GA,3004,6658,2595.6,EqualOrOver,Male,Grad,R5_WhiteNonLatinx,146534
GA,3005,141,2260.1,Under,Female,NonGrad,R5_Other,23000
GA,3005,284,2260.1,Under,Female,NonGrad,R5_Black,46817
GA,3005,200,2260.1,Under,Female,NonGrad,R5_Latinx,49400
GA,3005,202,2260.1,Under,Female,NonGrad,R5_Asian,33420
GA,3005,4037,2260.1,Under,Female,NonGrad,R5_WhiteNonLatinx,28048
GA,3005,361,2260.1,Under,Female,Grad,R5_Other,68709
GA,3005,567,2260.1,Under,Female,Grad,R5_Black,58092
GA,3005,761,2260.1,Under,Female,Grad,R5_Latinx,26865
GA,3005,1092,2260.1,Under,Female,Grad,R5_Asian,34575
GA,3005,9645,2260.1,Under,Female,Grad,R5_WhiteNonLatinx,46965
GA,3005,640,2260.1,Under,Male,NonGrad,R5_Other,25086
GA,3005,1886,2260.1,Under,Male,NonGrad,R5_Black,15078
GA,3005,151,2260.1,Under,Male,NonGrad,R5_Latinx,25000
GA,3005,277,2260.1,Under,Male,NonGrad,R5_Asian,63011
GA,3005,5611,2260.1,Under,Male,NonGrad,R5_WhiteNonLatinx,35901
GA,3005,1347,2260.1,Under,Male,Grad,R5_Other,56486
GA,3005,920,2260.1,Under,Male,Grad,R5_Black,62680
GA,3005,589,2260.1,Under,Male,Grad,R5_Latinx,49807
GA,3005,1083,2260.1,Under,Male,Grad,R5_Asian,95693
GA,3005,9747,2260.1,Under,Male,Grad,R5_WhiteNonLatinx,96151
GA,3005,172,2260.1,EqualOrOver,Female,NonGrad,R5_Other,13037
GA,3005,598,2260.1,EqualOrOver,Female,NonGrad,R5_Black,12619
GA,3005,328,2260.1,EqualOrOver,Female,NonGrad,R5_Latinx,6205
GA,3005,1202,2260.1,EqualOrOver,Female,NonGrad,R5_Asian,21234
GA,3005,12333,2260.1,EqualOrOver,Female,NonGrad,R5_WhiteNonLatinx,33167
GA,3005,112,2260.1,EqualOrOver,Female,Grad,R5_Other,113200
GA,3005,1921,2260.1,EqualOrOver,Female,Grad,R5_Black,49909
GA,3005,514,2260.1,EqualOrOver,Female,Grad,R5_Latinx,22904
GA,3005,1183,2260.1,EqualOrOver,Female,Grad,R5_Asian,73595
GA,3005,16897,2260.1,EqualOrOver,Female,Grad,R5_WhiteNonLatinx,56557
GA,3005,165,2260.1,EqualOrOver,Male,NonGrad,R5_Other,85000
GA,3005,1544,2260.1,EqualOrOver,Male,NonGrad,R5_Black,38598
GA,3005,323,2260.1,EqualOrOver,Male,NonGrad,R5_Latinx,28078
GA,3005,682,2260.1,EqualOrOver,Male,NonGrad,R5_Asian,40400
GA,3005,8550,2260.1,EqualOrOver,Male,NonGrad,R5_WhiteNonLatinx,49310
GA,3005,583,2260.1,EqualOrOver,Male,Grad,R5_Other,53061
GA,3005,825,2260.1,EqualOrOver,Male,Grad,R5_Black,64273
GA,3005,845,2260.1,EqualOrOver,Male,Grad,R5_Latinx,104999
GA,3005,1499,2260.1,EqualOrOver,Male,Grad,R5_Asian,167939
GA,3005,20503,2260.1,EqualOrOver,Male,Grad,R5_WhiteNonLatinx,121697
GA,3101,334,1342.9,Under,Female,NonGrad,R5_Other,14487
GA,3101,1191,1342.9,Under,Female,NonGrad,R5_Black,21755
GA,3101,952,1342.9,Under,Female,NonGrad,R5_Latinx,14408
GA,3101,7041,1342.9,Under,Female,NonGrad,R5_WhiteNonLatinx,18240
GA,3101,356,1342.9,Under,Female,Grad,R5_Other,21581
GA,3101,1106,1342.9,Under,Female,Grad,R5_Black,32439
GA,3101,477,1342.9,Under,Female,Grad,R5_Latinx,31604
GA,3101,241,1342.9,Under,Female,Grad,R5_Asian,40418
GA,3101,8227,1342.9,Under,Female,Grad,R5_WhiteNonLatinx,36428
GA,3101,268,1342.9,Under,Male,NonGrad,R5_Other,76159
GA,3101,1122,1342.9,Under,Male,NonGrad,R5_Black,54011
GA,3101,348,1342.9,Under,Male,NonGrad,R5_Latinx,16458
GA,3101,8476,1342.9,Under,Male,NonGrad,R5_WhiteNonLatinx,53105
GA,3101,288,1342.9,Under,Male,Grad,R5_Other,9601
GA,3101,370,1342.9,Under,Male,Grad,R5_Black,15752
GA,3101,505,1342.9,Under,Male,Grad,R5_Latinx,65585
GA,3101,237,1342.9,Under,Male,Grad,R5_Asian,24040
GA,3101,6225,1342.9,Under,Male,Grad,R5_WhiteNonLatinx,69520
GA,3101,658,1342.9,EqualOrOver,Female,NonGrad,R5_Other,57393
GA,3101,1195,1342.9,EqualOrOver,Female,NonGrad,R5_Black,19152
GA,3101,747,1342.9,EqualOrOver,Female,NonGrad,R5_Latinx,30610
GA,3101,68,1342.9,EqualOrOver,Female,NonGrad,R5_Asian,20800
GA,3101,13604,1342.9,EqualOrOver,Female,NonGrad,R5_WhiteNonLatinx,24443
GA,3101,152,1342.9,EqualOrOver,Female,Grad,R5_Other,24000
GA,3101,91,1342.9,EqualOrOver,Female,Grad,R5_Black,125000
GA,3101,501,1342.9,EqualOrOver,Female,Grad,R5_Latinx,26305
GA,3101,165,1342.9,EqualOrOver,Female,Grad,R5_Asian,10712
GA,3101,6512,1342.9,EqualOrOver,Female,Grad,R5_WhiteNonLatinx,44656
GA,3101,17,1342.9,EqualOrOver,Male,NonGrad,R5_Other,2374
GA,3101,1137,1342.9,EqualOrOver,Male,NonGrad,R5_Black,88694
GA,3101,539,1342.9,EqualOrOver,Male,NonGrad,R5_Latinx,19761
GA,3101,97,1342.9,EqualOrOver,Male,NonGrad,R5_Asian,40000
GA,3101,9859,1342.9,EqualOrOver,Male,NonGrad,R5_WhiteNonLatinx,48953
GA,3101,662,1342.9,EqualOrOver,Male,Grad,R5_Other,130432
GA,3101,566,1342.9,EqualOrOver,Male,Grad,R5_Black,63257
GA,3101,683,1342.9,EqualOrOver,Male,Grad,R5_Latinx,56657
GA,3101,306,1342.9,EqualOrOver,Male,Grad,R5_Asian,62576
GA,3101,7920,1342.9,EqualOrOver,Male,Grad,R5_WhiteNonLatinx,100644
GA,3102,543,543.1,Under,Female,NonGrad,R5_Other,8657
GA,3102,482,543.1,Under,Female,NonGrad,R5_Black,19893
GA,3102,1221,543.1,Under,Female,NonGrad,R5_Latinx,34839
GA,3102,201,543.1,Under,Female,NonGrad,R5_Asian,6471
GA,3102,10172,543.1,Under,Female,NonGrad,R5_WhiteNonLatinx,21065
GA,3102,16,543.1,Under,Female,Grad,R5_Other,4800
GA,3102,877,543.1,Under,Female,Grad,R5_Black,18659
GA,3102,0,543.1,Under,Female,Grad,R5_Latinx,14000
GA,3102,0,543.1,Under,Female,Grad,R5_Asian,16094
GA,3102,7438,543.1,Under,Female,Grad,R5_WhiteNonLatinx,43833
GA,3102,1046,543.1,Under,Male,NonGrad,R5_Other,29719
GA,3102,852,543.1,Under,Male,NonGrad,R5_Black,39637
GA,3102,914,543.1,Under,Male,NonGrad,R5_Latinx,30232
GA,3102,11272,543.1,Under,Male,NonGrad,R5_WhiteNonLatinx,35524
GA,3102,450,543.1,Under,Male,Grad,R5_Other,23443
GA,3102,18,543.1,Under,Male,Grad,R5_Black,120865
GA,3102,434,543.1,Under,Male,Grad,R5_Latinx,48655
GA,3102,138,543.1,Under,Male,Grad,R5_Asian,195000
GA,3102,6212,543.1,Under,Male,Grad,R5_WhiteNonLatinx,68056
GA,3102,254,543.1,EqualOrOver,Female,NonGrad,R5_Other,7185
GA,3102,668,543.1,EqualOrOver,Female,NonGrad,R5_Black,6787
GA,3102,433,543.1,EqualOrOver,Female,NonGrad,R5_Latinx,6823
GA,3102,0,543.1,EqualOrOver,Female,NonGrad,R5_Asian,0
GA,3102,16198,543.1,EqualOrOver,Female,NonGrad,R5_WhiteNonLatinx,40268
GA,3102,53,543.1,EqualOrOver,Female,Grad,R5_Other,100000
GA,3102,405,543.1,EqualOrOver,Female,Grad,R5_Black,76267
GA,3102,236,543.1,EqualOrOver,Female,Grad,R5_Asian,32473
GA,3102,11034,543.1,EqualOrOver,Female,Grad,R5_WhiteNonLatinx,50665
GA,3102,175,543.1,EqualOrOver,Male,NonGrad,R5_Other,54057
GA,3102,370,543.1,EqualOrOver,Male,NonGrad,R5_Black,63751
GA,3102,391,543.1,EqualOrOver,Male,NonGrad,R5_Latinx,40779
GA,3102,153,543.1,EqualOrOver,Male,NonGrad,R5_Asian,9000
GA,3102,14558,543.1,EqualOrOver,Male,NonGrad,R5_WhiteNonLatinx,61842
GA,3102,56,543.1,EqualOrOver,Male,Grad,R5_Other,55000
GA,3102,523,543.1,EqualOrOver,Male,Grad,R5_Black,110375
GA,3102,348,543.1,EqualOrOver,Male,Grad,R5_Latinx,70144
GA,3102,260,543.1,EqualOrOver,Male,Grad,R5_Asian,40752
GA,3102,11034,543.1,EqualOrOver,Male,Grad,R5_WhiteNonLatinx,116644
GA,3200,591,98.8,Under,Female,NonGrad,R5_Other,1132
GA,3200,278,98.8,Under,Female,NonGrad,R5_Latinx,4345
GA,3200,328,98.8,Under,Female,NonGrad,R5_Asian,15091
GA,3200,11027,98.8,Under,Female,NonGrad,R5_WhiteNonLatinx,21599
GA,3200,329,98.8,Under,Female,Grad,R5_Other,8590
GA,3200,181,98.8,Under,Female,Grad,R5_Black,12680
GA,3200,487,98.8,Under,Female,Grad,R5_Latinx,21703
GA,3200,8351,98.8,Under,Female,Grad,R5_WhiteNonLatinx,17420
GA,3200,213,98.8,Under,Male,NonGrad,R5_Other,25531
GA,3200,346,98.8,Under,Male,NonGrad,R5_Black,6156
GA,3200,477,98.8,Under,Male,NonGrad,R5_Latinx,30682
GA,3200,165,98.8,Under,Male,NonGrad,R5_Asian,13658
GA,3200,16063,98.8,Under,Male,NonGrad,R5_WhiteNonLatinx,31406
GA,3200,23,98.8,Under,Male,Grad,R5_Other,0
GA,3200,14,98.8,Under,Male,Grad,R5_Black,120
GA,3200,53,98.8,Under,Male,Grad,R5_Asian,100000
GA,3200,5136,98.8,Under,Male,Grad,R5_WhiteNonLatinx,37213
GA,3200,567,98.8,EqualOrOver,Female,NonGrad,R5_Other,12178
GA,3200,384,98.8,EqualOrOver,Female,NonGrad,R5_Latinx,10366
GA,3200,353,98.8,EqualOrOver,Female,NonGrad,R5_Asian,14368
GA,3200,25888,98.8,EqualOrOver,Female,NonGrad,R5_WhiteNonLatinx,24710
GA,3200,27,98.8,EqualOrOver,Female,Grad,R5_Other,53000
GA,3200,14,98.8,EqualOrOver,Female,Grad,R5_Black,12800
GA,3200,143,98.8,EqualOrOver,Female,Grad,R5_Latinx,25000
GA,3200,104,98.8,EqualOrOver,Female,Grad,R5_Asian,68000
GA,3200,9312,98.8,EqualOrOver,Female,Grad,R5_WhiteNonLatinx,48367
GA,3200,597,98.8,EqualOrOver,Male,NonGrad,R5_Other,33419
GA,3200,75,98.8,EqualOrOver,Male,NonGrad,R5_Black,25000
GA,3200,59,98.8,EqualOrOver,Male,NonGrad,R5_Asian,46400
GA,3200,23332,98.8,EqualOrOver,Male,NonGrad,R5_WhiteNonLatinx,41542
GA,3200,10128,98.8,EqualOrOver,Male,Grad,R5_WhiteNonLatinx,72837
GA,3300,311,901.8,Under,Female,NonGrad,R5_Other,4812
GA,3300,506,901.8,Under,Female,NonGrad,R5_Black,35658
GA,3300,739,901.8,Under,Female,NonGrad,R5_Latinx,12367
GA,3300,629,901.8,Under,Female,NonGrad,R5_Asian,26765
GA,3300,8409,901.8,Under,Female,NonGrad,R5_WhiteNonLatinx,18567
GA,3300,612,901.8,Under,Female,Grad,R5_Other,78384
GA,3300,1426,901.8,Under,Female,Grad,R5_Black,38499
GA,3300,1120,901.8,Under,Female,Grad,R5_Latinx,25963
GA,3300,3076,901.8,Under,Female,Grad,R5_Asian,39660
GA,3300,16134,901.8,Under,Female,Grad,R5_WhiteNonLatinx,44589
GA,3300,431,901.8,Under,Male,NonGrad,R5_Other,40492
GA,3300,869,901.8,Under,Male,NonGrad,R5_Black,22135
GA,3300,487,901.8,Under,Male,NonGrad,R5_Latinx,24569
GA,3300,478,901.8,Under,Male,NonGrad,R5_Asian,77931
GA,3300,11382,901.8,Under,Male,NonGrad,R5_WhiteNonLatinx,37076
GA,3300,339,901.8,Under,Male,Grad,R5_Other,73545
GA,3300,682,901.8,Under,Male,Grad,R5_Black,48796
GA,3300,1227,901.8,Under,Male,Grad,R5_Latinx,103767
GA,3300,2287,901.8,Under,Male,Grad,R5_Asian,124280
GA,3300,13527,901.8,Under,Male,Grad,R5_WhiteNonLatinx,76399
GA,3300,288,901.8,EqualOrOver,Female,NonGrad,R5_Other,38453
GA,3300,1396,901.8,EqualOrOver,Female,NonGrad,R5_Black,39121
GA,3300,699,901.8,EqualOrOver,Female,NonGrad,R5_Latinx,32645
GA,3300,1084,901.8,EqualOrOver,Female,NonGrad,R5_Asian,33272
GA,3300,21692,901.8,EqualOrOver,Female,NonGrad,R5_WhiteNonLatinx,29036
GA,3300,305,901.8,EqualOrOver,Female,Grad,R5_Other,154846
GA,3300,429,901.8,EqualOrOver,Female,Grad,R5_Black,64497
GA,3300,634,901.8,EqualOrOver,Female,Grad,R5_Latinx,35605
GA,3300,1461,901.8,EqualOrOver,Female,Grad,R5_Asian,37064
GA,3300,17061,901.8,EqualOrOver,Female,Grad,R5_WhiteNonLatinx,55391
GA,3300,278,901.8,EqualOrOver,Male,NonGrad,R5_Other,57154
GA,3300,737,901.8,EqualOrOver,Male,NonGrad,R5_Black,41824
GA,3300,516,901.8,EqualOrOver,Male,NonGrad,R5_Latinx,51694
GA,3300,987,901.8,EqualOrOver,Male,NonGrad,R5_Asian,55006
GA,3300,16326,901.8,EqualOrOver,Male,NonGrad,R5_WhiteNonLatinx,58400
GA,3300,524,901.8,EqualOrOver,Male,Grad,R5_Other,86050
GA,3300,544,901.8,EqualOrOver,Male,Grad,R5_Black,252291
GA,3300,277,901.8,EqualOrOver,Male,Grad,R5_Latinx,146080
GA,3300,2223,901.8,EqualOrOver,Male,Grad,R5_Asian,133286
GA,3300,19938,901.8,EqualOrOver,Male,Grad,R5_WhiteNonLatinx,125930
GA,3400,766,636.9,Under,Female,NonGrad,R5_Other,15987
GA,3400,2306,636.9,Under,Female,NonGrad,R5_Black,23831
GA,3400,607,636.9,Under,Female,NonGrad,R5_Latinx,13922
GA,3400,170,636.9,Under,Female,NonGrad,R5_Asian,817
GA,3400,13550,636.9,Under,Female,NonGrad,R5_WhiteNonLatinx,19283
GA,3400,676,636.9,Under,Female,Grad,R5_Other,7033
GA,3400,474,636.9,Under,Female,Grad,R5_Black,10676
GA,3400,628,636.9,Under,Female,Grad,R5_Latinx,19411
GA,3400,170,636.9,Under,Female,Grad,R5_Asian,12000
GA,3400,8416,636.9,Under,Female,Grad,R5_WhiteNonLatinx,30267
GA,3400,1623,636.9,Under,Male,NonGrad,R5_Other,32444
GA,3400,1431,636.9,Under,Male,NonGrad,R5_Black,17643
GA,3400,788,636.9,Under,Male,NonGrad,R5_Latinx,33854
GA,3400,0,636.9,Under,Male,NonGrad,R5_Asian,35000
GA,3400,16406,636.9,Under,Male,NonGrad,R5_WhiteNonLatinx,34171
GA,3400,102,636.9,Under,Male,Grad,R5_Other,4000
GA,3400,721,636.9,Under,Male,Grad,R5_Black,20467
GA,3400,83,636.9,Under,Male,Grad,R5_Latinx,32493
GA,3400,337,636.9,Under,Male,Grad,R5_Asian,28012
GA,3400,6811,636.9,Under,Male,Grad,R5_WhiteNonLatinx,52711
GA,3400,459,636.9,EqualOrOver,Female,NonGrad,R5_Other,15908
GA,3400,1809,636.9,EqualOrOver,Female,NonGrad,R5_Black,19360
GA,3400,701,636.9,EqualOrOver,Female,NonGrad,R5_Latinx,21217
GA,3400,179,636.9,EqualOrOver,Female,NonGrad,R5_Asian,13316
GA,3400,23426,636.9,EqualOrOver,Female,NonGrad,R5_WhiteNonLatinx,25432
GA,3400,215,636.9,EqualOrOver,Female,Grad,R5_Other,25665
GA,3400,647,636.9,EqualOrOver,Female,Grad,R5_Black,36775
GA,3400,213,636.9,EqualOrOver,Female,Grad,R5_Latinx,14894
GA,3400,258,636.9,EqualOrOver,Female,Grad,R5_Asian,24084
GA,3400,9943,636.9,EqualOrOver,Female,Grad,R5_WhiteNonLatinx,59531
GA,3400,703,636.9,EqualOrOver,Male,NonGrad,R5_Other,49510
GA,3400,2033,636.9,EqualOrOver,Male,NonGrad,R5_Black,29781
GA,3400,862,636.9,EqualOrOver,Male,NonGrad,R5_Latinx,33390
GA,3400,385,636.9,EqualOrOver,Male,NonGrad,R5_Asian,56470
GA,3400,21061,636.9,EqualOrOver,Male,NonGrad,R5_WhiteNonLatinx,46510
GA,3400,325,636.9,EqualOrOver,Male,Grad,R5_Black,77333
GA,3400,212,636.9,EqualOrOver,Male,Grad,R5_Latinx,109708
GA,3400,10047,636.9,EqualOrOver,Male,Grad,R5_WhiteNonLatinx,108616
GA,3500,1069,138.5,Under,Female,NonGrad,R5_Other,27030
GA,3500,1574,138.5,Under,Female,NonGrad,R5_Black,8832
GA,3500,279,138.5,Under,Female,NonGrad,R5_Latinx,7010
GA,3500,0,138.5,Under,Female,NonGrad,R5_Asian,12000
GA,3500,12168,138.5,Under,Female,NonGrad,R5_WhiteNonLatinx,12964
GA,3500,88,138.5,Under,Female,Grad,R5_Other,3500
GA,3500,729,138.5,Under,Female,Grad,R5_Black,8008
GA,3500,16,138.5,Under,Female,Grad,R5_Latinx,0
GA,3500,626,138.5,Under,Female,Grad,R5_Asian,6414
GA,3500,6211,138.5,Under,Female,Grad,R5_WhiteNonLatinx,35328
GA,3500,301,138.5,Under,Male,NonGrad,R5_Other,20404
GA,3500,1118,138.5,Under,Male,NonGrad,R5_Black,42384
GA,3500,1121,138.5,Under,Male,NonGrad,R5_Latinx,37975
GA,3500,118,138.5,Under,Male,NonGrad,R5_Asian,70000
GA,3500,11095,138.5,Under,Male,NonGrad,R5_WhiteNonLatinx,28454
GA,3500,255,138.5,Under,Male,Grad,R5_Black,23141
GA,3500,411,138.5,Under,Male,Grad,R5_Latinx,6561
GA,3500,66,138.5,Under,Male,Grad,R5_Asian,1219
GA,3500,5328,138.5,Under,Male,Grad,R5_WhiteNonLatinx,39265
GA,3500,442,138.5,EqualOrOver,Female,NonGrad,R5_Other,11835
GA,3500,1983,138.5,EqualOrOver,Female,NonGrad,R5_Black,20788
GA,3500,116,138.5,EqualOrOver,Female,NonGrad,R5_Asian,5431
GA,3500,22521,138.5,EqualOrOver,Female,NonGrad,R5_WhiteNonLatinx,25193
GA,3500,323,138.5,EqualOrOver,Female,Grad,R5_Other,55666
GA,3500,231,138.5,EqualOrOver,Female,Grad,R5_Black,67129
GA,3500,200,138.5,EqualOrOver,Female,Grad,R5_Asian,53560
GA,3500,6053,138.5,EqualOrOver,Female,Grad,R5_WhiteNonLatinx,38003
GA,3500,374,138.5,EqualOrOver,Male,NonGrad,R5_Other,25035
GA,3500,1966,138.5,EqualOrOver,Male,NonGrad,R5_Black,20521
GA,3500,448,138.5,EqualOrOver,Male,NonGrad,R5_Latinx,1504
GA,3500,20390,138.5,EqualOrOver,Male,NonGrad,R5_WhiteNonLatinx,44369
GA,3500,309,138.5,EqualOrOver,Male,Grad,R5_Black,38188
GA,3500,106,138.5,EqualOrOver,Male,Grad,R5_Asian,34300
GA,3500,6464,138.5,EqualOrOver,Male,Grad,R5_WhiteNonLatinx,78834
GA,3600,257,1537.1,Under,Female,NonGrad,R5_Other,5564
GA,3600,4682,1537.1,Under,Female,NonGrad,R5_Black,14992
GA,3600,19,1537.1,Under,Female,NonGrad,R5_Latinx,9462
GA,3600,151,1537.1,Under,Female,NonGrad,R5_Asian,13305
GA,3600,3455,1537.1,Under,Female,NonGrad,R5_WhiteNonLatinx,18228
GA,3600,1146,1537.1,Under,Female,Grad,R5_Other,18685
GA,3600,3214,1537.1,Under,Female,Grad,R5_Black,20292
GA,3600,749,1537.1,Under,Female,Grad,R5_Latinx,14104
GA,3600,1112,1537.1,Under,Female,Grad,R5_Asian,11234
GA,3600,18045,1537.1,Under,Female,Grad,R5_WhiteNonLatinx,19271
GA,3600,1082,1537.1,Under,Male,NonGrad,R5_Other,8820
GA,3600,4558,1537.1,Under,Male,NonGrad,R5_Black,14821
GA,3600,108,1537.1,Under,Male,NonGrad,R5_Latinx,23822
GA,3600,229,1537.1,Under,Male,NonGrad,R5_Asian,21600
GA,3600,5028,1537.1,Under,Male,NonGrad,R5_WhiteNonLatinx,25902
GA,3600,995,1537.1,Under,Male,Grad,R5_Other,12009
GA,3600,1522,1537.1,Under,Male,Grad,R5_Black,8914
GA,3600,250,1537.1,Under,Male,Grad,R5_Latinx,18330
GA,3600,1037,1537.1,Under,Male,Grad,R5_Asian,8316
GA,3600,16741,1537.1,Under,Male,Grad,R5_WhiteNonLatinx,21841
GA,3600,59,1537.1,EqualOrOver,Female,NonGrad,R5_Other,16718
GA,3600,5722,1537.1,EqualOrOver,Female,NonGrad,R5_Black,20750
GA,3600,303,1537.1,EqualOrOver,Female,NonGrad,R5_Latinx,6374
GA,3600,4894,1537.1,EqualOrOver,Female,NonGrad,R5_WhiteNonLatinx,22009
GA,3600,1140,1537.1,EqualOrOver,Female,Grad,R5_Black,51811
GA,3600,123,1537.1,EqualOrOver,Female,Grad,R5_Latinx,31588
GA,3600,32,1537.1,EqualOrOver,Female,Grad,R5_Asian,23013
GA,3600,6884,1537.1,EqualOrOver,Female,Grad,R5_WhiteNonLatinx,67277
GA,3600,82,1537.1,EqualOrOver,Male,NonGrad,R5_Other,31654
GA,3600,4307,1537.1,EqualOrOver,Male,NonGrad,R5_Black,34571
GA,3600,219,1537.1,EqualOrOver,Male,NonGrad,R5_Latinx,4938
GA,3600,348,1537.1,EqualOrOver,Male,NonGrad,R5_Asian,44421
